"Family","Donor","CS","OD","OD_median","relab","relab_median","BaseMedia"
"Methanobacteriaceae",6,"Rhamnose",0.297,0.355,NA,0.016508955,"BHI_10"
"Methanobacteriaceae",7,"Rhamnose",0.3405,0.355,0.016508955,0.016508955,"BHI_10"
"Methanobacteriaceae",8,"Rhamnose",0.379,0.355,NA,0.016508955,"BHI_10"
"Methanobacteriaceae",2,"Ribose",0.3435,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",3,"Ribose",0.3725,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",4,"Ribose",0.3415,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",5,"Ribose",0.554,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",6,"Ribose",0.4195,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",7,"Ribose",0.3985,0.3985,0.002052927,0.002052927,"BHI_10"
"Methanobacteriaceae",8,"Ribose",0.425,0.3985,NA,0.002052927,"BHI_10"
"Methanobacteriaceae",2,"Sorbitol",0.484,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",3,"Sorbitol",0.4135,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",4,"Sorbitol",0.48,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",5,"Sorbitol",0.4695,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",6,"Sorbitol",0.438,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",7,"Sorbitol",0.4705,0.4705,0.010226955,0.010226955,"BHI_10"
"Methanobacteriaceae",8,"Sorbitol",0.495,0.4705,NA,0.010226955,"BHI_10"
"Methanobacteriaceae",2,"Succinate",0.227,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",3,"Succinate",0.1885,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",4,"Succinate",0.2235,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",5,"Succinate",0.21,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",6,"Succinate",0.189,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",7,"Succinate",0.2215,0.2215,0.019569923,0.019569923,"BHI_10"
"Methanobacteriaceae",8,"Succinate",0.231,0.2215,NA,0.019569923,"BHI_10"
"Methanobacteriaceae",2,"Sucrose",0.496,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",3,"Sucrose",0.5115,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",4,"Sucrose",0.5975,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",5,"Sucrose",0.5285,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",6,"Sucrose",0.455,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",7,"Sucrose",0.6125,0.5285,0.005461171,0.005461171,"BHI_10"
"Methanobacteriaceae",8,"Sucrose",0.661,0.5285,NA,0.005461171,"BHI_10"
"Methanobacteriaceae",2,"ddH2O",0.207,0.207,NA,0.039810304,"BHI_10"
"Methanobacteriaceae",3,"ddH2O",0.1965,0.207,NA,0.039810304,"BHI_10"
"Methanobacteriaceae",4,"ddH2O",0.2175,0.207,NA,0.039810304,"BHI_10"
"Methanobacteriaceae",5,"ddH2O",0.205,0.207,NA,0.039810304,"BHI_10"
"Methanobacteriaceae",6,"ddH2O",0.2155,0.207,NA,0.039810304,"BHI_10"
"Methanobacteriaceae",7,"ddH2O",0.188,0.207,0.039810304,0.039810304,"BHI_10"
"Methanobacteriaceae",8,"ddH2O",0.2135,0.207,NA,0.039810304,"BHI_10"
"Peptococcaceae",2,"Acetate",0.225,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",3,"Acetate",0.159,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",4,"Acetate",0.1965,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",5,"Acetate",0.178,0.1965,0.0034454,0.0034454,"BHI_10"
"Peptococcaceae",6,"Acetate",0.1725,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",7,"Acetate",0.2025,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",8,"Acetate",0.2035,0.1965,NA,0.0034454,"BHI_10"
"Peptococcaceae",2,"Arabinose",0.459,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",3,"Arabinose",0.4385,0.474,0.0002586445,0.0002586445,"BHI_10"
"Peptococcaceae",4,"Arabinose",0.474,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",5,"Arabinose",0.493,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",6,"Arabinose",0.5285,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",7,"Arabinose",0.4635,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",8,"Arabinose",0.5355,0.474,NA,0.0002586445,"BHI_10"
"Peptococcaceae",2,"Citrate",0.2775,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",3,"Citrate",0.2455,0.275,0.000497141,0.000497141,"BHI_10"
"Peptococcaceae",4,"Citrate",0.2705,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",5,"Citrate",0.29,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",6,"Citrate",0.265,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",7,"Citrate",0.275,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",8,"Citrate",0.331,0.275,NA,0.000497141,"BHI_10"
"Peptococcaceae",2,"Fructose",0.419,0.472,NA,NA,"BHI_10"
"Peptococcaceae",3,"Fructose",0.457,0.472,NA,NA,"BHI_10"
"Peptococcaceae",4,"Fructose",0.5045,0.472,NA,NA,"BHI_10"
"Peptococcaceae",5,"Fructose",0.472,0.472,NA,NA,"BHI_10"
"Peptococcaceae",6,"Fructose",0.474,0.472,NA,NA,"BHI_10"
"Peptococcaceae",7,"Fructose",0.4715,0.472,NA,NA,"BHI_10"
"Peptococcaceae",8,"Fructose",0.5845,0.472,NA,NA,"BHI_10"
"Peptococcaceae",2,"Fucose",0.2855,0.3895,NA,0.00022867375,"BHI_10"
"Peptococcaceae",3,"Fucose",0.3585,0.3895,0.000178971,0.00022867375,"BHI_10"
"Peptococcaceae",4,"Fucose",0.42,0.3895,NA,0.00022867375,"BHI_10"
"Peptococcaceae",5,"Fucose",0.4015,0.3895,NA,0.00022867375,"BHI_10"
"Peptococcaceae",6,"Fucose",0.386,0.3895,0.0002783765,0.00022867375,"BHI_10"
"Peptococcaceae",7,"Fucose",0.3895,0.3895,NA,0.00022867375,"BHI_10"
"Peptococcaceae",8,"Fucose",0.4085,0.3895,NA,0.00022867375,"BHI_10"
"Peptococcaceae",2,"Fumarate",0.2885,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",3,"Fumarate",0.2655,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",4,"Fumarate",0.329,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",5,"Fumarate",0.293,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",6,"Fumarate",0.2685,0.293,0.0003169,0.0003169,"BHI_10"
"Peptococcaceae",7,"Fumarate",0.293,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",8,"Fumarate",0.3175,0.293,NA,0.0003169,"BHI_10"
"Peptococcaceae",2,"Galacticol",0.27,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",3,"Galacticol",0.334,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",4,"Galacticol",0.44,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",5,"Galacticol",0.458,0.363,0.000364564,0.000364564,"BHI_10"
"Peptococcaceae",6,"Galacticol",0.2565,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",7,"Galacticol",0.42,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",8,"Galacticol",0.363,0.363,NA,0.000364564,"BHI_10"
"Peptococcaceae",2,"Galactose",0.4275,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",3,"Galactose",0.4575,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",4,"Galactose",0.4945,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",5,"Galactose",0.5305,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",6,"Galactose",0.459,0.459,0.000200795,0.000200795,"BHI_10"
"Peptococcaceae",7,"Galactose",0.433,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",8,"Galactose",0.531,0.459,NA,0.000200795,"BHI_10"
"Peptococcaceae",2,"Glucose",0.424,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",3,"Glucose",0.4665,0.491,0.0002789915,0.0002789915,"BHI_10"
"Peptococcaceae",4,"Glucose",0.503,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",5,"Glucose",0.5105,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",6,"Glucose",0.491,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",7,"Glucose",0.381,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",8,"Glucose",0.5805,0.491,NA,0.0002789915,"BHI_10"
"Peptococcaceae",2,"Glycerol",0.2845,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",3,"Glycerol",0.3405,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",4,"Glycerol",0.3185,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",5,"Glycerol",0.333,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",6,"Glycerol",0.2635,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",7,"Glycerol",0.296,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",8,"Glycerol",NA,0.30725,NA,NA,"BHI_10"
"Peptococcaceae",2,"Lactose",0.471,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",3,"Lactose",0.479,0.4885,0.000323694,0.000323694,"BHI_10"
"Peptococcaceae",4,"Lactose",0.4885,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",5,"Lactose",0.489,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",6,"Lactose",0.527,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",7,"Lactose",0.456,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",8,"Lactose",0.544,0.4885,NA,0.000323694,"BHI_10"
"Peptococcaceae",2,"Maltose",0.46,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",3,"Maltose",0.497,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",4,"Maltose",0.504,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",5,"Maltose",0.4965,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",6,"Maltose",0.521,0.497,0.000313063,0.000313063,"BHI_10"
"Peptococcaceae",7,"Maltose",0.4605,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",8,"Maltose",0.5665,0.497,NA,0.000313063,"BHI_10"
"Peptococcaceae",2,"Mannitol",0.521,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",3,"Mannitol",0.4475,0.5095,0.00032865,0.00032865,"BHI_10"
"Peptococcaceae",4,"Mannitol",0.4975,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",5,"Mannitol",0.5205,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",6,"Mannitol",0.4965,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",7,"Mannitol",0.5095,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",8,"Mannitol",0.5235,0.5095,NA,0.00032865,"BHI_10"
"Peptococcaceae",2,"Mannose",0.4565,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",3,"Mannose",0.4925,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",4,"Mannose",0.5305,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",5,"Mannose",0.5535,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",6,"Mannose",0.5705,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",7,"Mannose",0.5275,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",8,"Mannose",0.5635,0.5305,NA,NA,"BHI_10"
"Peptococcaceae",2,"Melibiose",0.561,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",3,"Melibiose",0.603,0.561,0.00028395,0.00028395,"BHI_10"
"Peptococcaceae",4,"Melibiose",0.47,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",5,"Melibiose",0.521,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",6,"Melibiose",0.4965,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",7,"Melibiose",0.683,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",8,"Melibiose",0.5795,0.561,NA,0.00028395,"BHI_10"
"Peptococcaceae",2,"Oxaloacetate",0.279,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",3,"Oxaloacetate",0.278,0.278,0.000455611,0.000455611,"BHI_10"
"Peptococcaceae",4,"Oxaloacetate",0.247,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",5,"Oxaloacetate",0.269,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",6,"Oxaloacetate",0.271,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",7,"Oxaloacetate",0.286,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",8,"Oxaloacetate",0.314,0.278,NA,0.000455611,"BHI_10"
"Peptococcaceae",2,"Pyruvate",0.3315,0.309,NA,0.0002910715,"BHI_10"
"Peptococcaceae",3,"Pyruvate",0.279,0.309,0.000369627,0.0002910715,"BHI_10"
"Peptococcaceae",4,"Pyruvate",0.309,0.309,NA,0.0002910715,"BHI_10"
"Peptococcaceae",5,"Pyruvate",0.3125,0.309,NA,0.0002910715,"BHI_10"
"Peptococcaceae",6,"Pyruvate",0.2795,0.309,0.000212516,0.0002910715,"BHI_10"
"Peptococcaceae",7,"Pyruvate",0.2895,0.309,NA,0.0002910715,"BHI_10"
"Peptococcaceae",8,"Pyruvate",0.3765,0.309,NA,0.0002910715,"BHI_10"
"Peptococcaceae",2,"Rhamnose",0.3735,0.355,NA,0.000370494,"BHI_10"
"Peptococcaceae",3,"Rhamnose",0.355,0.355,0.000255237,0.000370494,"BHI_10"
"Peptococcaceae",4,"Rhamnose",0.3535,0.355,NA,0.000370494,"BHI_10"
"Peptococcaceae",5,"Rhamnose",0.3665,0.355,NA,0.000370494,"BHI_10"
"Peptococcaceae",6,"Rhamnose",0.297,0.355,0.000485751,0.000370494,"BHI_10"
"Peptococcaceae",7,"Rhamnose",0.3405,0.355,NA,0.000370494,"BHI_10"
"Peptococcaceae",8,"Rhamnose",0.379,0.355,NA,0.000370494,"BHI_10"
"Peptococcaceae",2,"Ribose",0.3435,0.3985,NA,0.00034222,"BHI_10"
"Peptococcaceae",3,"Ribose",0.3725,0.3985,0.000306858,0.00034222,"BHI_10"
"Peptococcaceae",4,"Ribose",0.3415,0.3985,NA,0.00034222,"BHI_10"
"Peptococcaceae",5,"Ribose",0.554,0.3985,NA,0.00034222,"BHI_10"
"Peptococcaceae",6,"Ribose",0.4195,0.3985,0.000377582,0.00034222,"BHI_10"
"Peptococcaceae",7,"Ribose",0.3985,0.3985,NA,0.00034222,"BHI_10"
"Peptococcaceae",8,"Ribose",0.425,0.3985,NA,0.00034222,"BHI_10"
"Peptococcaceae",2,"Sorbitol",0.484,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",3,"Sorbitol",0.4135,0.4705,0.000165968,0.000165968,"BHI_10"
"Peptococcaceae",4,"Sorbitol",0.48,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",5,"Sorbitol",0.4695,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",6,"Sorbitol",0.438,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",7,"Sorbitol",0.4705,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",8,"Sorbitol",0.495,0.4705,NA,0.000165968,"BHI_10"
"Peptococcaceae",2,"Succinate",0.227,0.2215,NA,0.000314383,"BHI_10"
"Peptococcaceae",3,"Succinate",0.1885,0.2215,0.000500322,0.000314383,"BHI_10"
"Peptococcaceae",4,"Succinate",0.2235,0.2215,NA,0.000314383,"BHI_10"
"Peptococcaceae",5,"Succinate",0.21,0.2215,NA,0.000314383,"BHI_10"
"Peptococcaceae",6,"Succinate",0.189,0.2215,0.000314383,0.000314383,"BHI_10"
"Peptococcaceae",7,"Succinate",0.2215,0.2215,0.000112233,0.000314383,"BHI_10"
"Peptococcaceae",8,"Succinate",0.231,0.2215,NA,0.000314383,"BHI_10"
"Peptococcaceae",2,"Sucrose",0.496,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",3,"Sucrose",0.5115,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",4,"Sucrose",0.5975,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",5,"Sucrose",0.5285,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",6,"Sucrose",0.455,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",7,"Sucrose",0.6125,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",8,"Sucrose",0.661,0.5285,NA,NA,"BHI_10"
"Peptococcaceae",2,"ddH2O",0.207,0.207,NA,0.000225496,"BHI_10"
"Peptococcaceae",3,"ddH2O",0.1965,0.207,NA,0.000225496,"BHI_10"
"Peptococcaceae",4,"ddH2O",0.2175,0.207,NA,0.000225496,"BHI_10"
"Peptococcaceae",5,"ddH2O",0.205,0.207,NA,0.000225496,"BHI_10"
"Peptococcaceae",6,"ddH2O",0.2155,0.207,NA,0.000225496,"BHI_10"
"Peptococcaceae",7,"ddH2O",0.188,0.207,0.000225496,0.000225496,"BHI_10"
"Peptococcaceae",8,"ddH2O",0.2135,0.207,NA,0.000225496,"BHI_10"
"Peptostreptococcaceae",2,"Acetate",0.225,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",3,"Acetate",0.159,0.1965,0.0352793655,0.0352793655,"BHI_10"
"Peptostreptococcaceae",4,"Acetate",0.1965,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",5,"Acetate",0.178,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",6,"Acetate",0.1725,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",7,"Acetate",0.2025,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",8,"Acetate",0.2035,0.1965,NA,0.0352793655,"BHI_10"
"Peptostreptococcaceae",2,"Arabinose",0.459,0.474,NA,0.0424788215,"BHI_10"
"Peptostreptococcaceae",3,"Arabinose",0.4385,0.474,0.05151128,0.0424788215,"BHI_10"
"Peptostreptococcaceae",4,"Arabinose",0.474,0.474,0.033446363,0.0424788215,"BHI_10"
"Peptostreptococcaceae",5,"Arabinose",0.493,0.474,NA,0.0424788215,"BHI_10"
"Peptostreptococcaceae",6,"Arabinose",0.5285,0.474,NA,0.0424788215,"BHI_10"
"Peptostreptococcaceae",7,"Arabinose",0.4635,0.474,NA,0.0424788215,"BHI_10"
"Peptostreptococcaceae",8,"Arabinose",0.5355,0.474,NA,0.0424788215,"BHI_10"
"Peptostreptococcaceae",2,"Citrate",0.2775,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",3,"Citrate",0.2455,0.275,0.008936785,0.008936785,"BHI_10"
"Peptostreptococcaceae",4,"Citrate",0.2705,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",5,"Citrate",0.29,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",6,"Citrate",0.265,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",7,"Citrate",0.275,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",8,"Citrate",0.331,0.275,NA,0.008936785,"BHI_10"
"Peptostreptococcaceae",2,"Fructose",0.419,0.472,NA,0.0193537395,"BHI_10"
"Peptostreptococcaceae",3,"Fructose",0.457,0.472,0.037293402,0.0193537395,"BHI_10"
"Peptostreptococcaceae",4,"Fructose",0.5045,0.472,NA,0.0193537395,"BHI_10"
"Peptostreptococcaceae",5,"Fructose",0.472,0.472,NA,0.0193537395,"BHI_10"
"Peptostreptococcaceae",6,"Fructose",0.474,0.472,0.001414077,0.0193537395,"BHI_10"
"Peptostreptococcaceae",7,"Fructose",0.4715,0.472,NA,0.0193537395,"BHI_10"
"Peptostreptococcaceae",8,"Fructose",0.5845,0.472,NA,0.0193537395,"BHI_10"
"Peptostreptococcaceae",2,"Fucose",0.2855,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",3,"Fucose",0.3585,0.3895,0.0158484355,0.0158484355,"BHI_10"
"Peptostreptococcaceae",4,"Fucose",0.42,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",5,"Fucose",0.4015,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",6,"Fucose",0.386,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",7,"Fucose",0.3895,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",8,"Fucose",0.4085,0.3895,NA,0.0158484355,"BHI_10"
"Peptostreptococcaceae",2,"Fumarate",0.2885,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",3,"Fumarate",0.2655,0.293,0.0069501335,0.0069501335,"BHI_10"
"Peptostreptococcaceae",4,"Fumarate",0.329,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",5,"Fumarate",0.293,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",6,"Fumarate",0.2685,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",7,"Fumarate",0.293,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",8,"Fumarate",0.3175,0.293,NA,0.0069501335,"BHI_10"
"Peptostreptococcaceae",2,"Galacticol",0.27,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",3,"Galacticol",0.334,0.363,0.100864164,0.100864164,"BHI_10"
"Peptostreptococcaceae",4,"Galacticol",0.44,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",5,"Galacticol",0.458,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",6,"Galacticol",0.2565,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",7,"Galacticol",0.42,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",8,"Galacticol",0.363,0.363,NA,0.100864164,"BHI_10"
"Peptostreptococcaceae",2,"Galactose",0.4275,0.459,NA,0.005183504,"BHI_10"
"Peptostreptococcaceae",3,"Galactose",0.4575,0.459,0.030005743,0.005183504,"BHI_10"
"Peptostreptococcaceae",4,"Galactose",0.4945,0.459,0.004705457,0.005183504,"BHI_10"
"Peptostreptococcaceae",5,"Galactose",0.5305,0.459,NA,0.005183504,"BHI_10"
"Peptostreptococcaceae",6,"Galactose",0.459,0.459,0.005183504,0.005183504,"BHI_10"
"Peptostreptococcaceae",7,"Galactose",0.433,0.459,NA,0.005183504,"BHI_10"
"Peptostreptococcaceae",8,"Galactose",0.531,0.459,NA,0.005183504,"BHI_10"
"Peptostreptococcaceae",2,"Glucose",0.424,0.491,NA,0.0285689185,"BHI_10"
"Peptostreptococcaceae",3,"Glucose",0.4665,0.491,0.05652949,0.0285689185,"BHI_10"
"Peptostreptococcaceae",4,"Glucose",0.503,0.491,NA,0.0285689185,"BHI_10"
"Peptostreptococcaceae",5,"Glucose",0.5105,0.491,0.000608347,0.0285689185,"BHI_10"
"Peptostreptococcaceae",6,"Glucose",0.491,0.491,NA,0.0285689185,"BHI_10"
"Peptostreptococcaceae",7,"Glucose",0.381,0.491,NA,0.0285689185,"BHI_10"
"Peptostreptococcaceae",8,"Glucose",0.5805,0.491,NA,0.0285689185,"BHI_10"
"Peptostreptococcaceae",2,"Glycerol",0.2845,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",3,"Glycerol",0.3405,0.30725,0.059465655,0.059465655,"BHI_10"
"Peptostreptococcaceae",4,"Glycerol",0.3185,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",5,"Glycerol",0.333,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",6,"Glycerol",0.2635,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",7,"Glycerol",0.296,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",8,"Glycerol",NA,0.30725,NA,0.059465655,"BHI_10"
"Peptostreptococcaceae",2,"Lactose",0.471,0.4885,NA,0.0123769675,"BHI_10"
"Peptostreptococcaceae",3,"Lactose",0.479,0.4885,0.024509297,0.0123769675,"BHI_10"
"Peptostreptococcaceae",4,"Lactose",0.4885,0.4885,NA,0.0123769675,"BHI_10"
"Peptostreptococcaceae",5,"Lactose",0.489,0.4885,NA,0.0123769675,"BHI_10"
"Peptostreptococcaceae",6,"Lactose",0.527,0.4885,NA,0.0123769675,"BHI_10"
"Peptostreptococcaceae",7,"Lactose",0.456,0.4885,NA,0.0123769675,"BHI_10"
"Peptostreptococcaceae",8,"Lactose",0.544,0.4885,0.000244638,0.0123769675,"BHI_10"
"Peptostreptococcaceae",2,"Maltose",0.46,0.497,NA,0.0219675635,"BHI_10"
"Peptostreptococcaceae",3,"Maltose",0.497,0.497,0.035947467,0.0219675635,"BHI_10"
"Peptostreptococcaceae",4,"Maltose",0.504,0.497,NA,0.0219675635,"BHI_10"
"Peptostreptococcaceae",5,"Maltose",0.4965,0.497,0.00798766,0.0219675635,"BHI_10"
"Peptostreptococcaceae",6,"Maltose",0.521,0.497,NA,0.0219675635,"BHI_10"
"Peptostreptococcaceae",7,"Maltose",0.4605,0.497,NA,0.0219675635,"BHI_10"
"Peptostreptococcaceae",8,"Maltose",0.5665,0.497,NA,0.0219675635,"BHI_10"
"Peptostreptococcaceae",2,"Mannitol",0.521,0.5095,0.018691589,0.0313479715,"BHI_10"
"Peptostreptococcaceae",3,"Mannitol",0.4475,0.5095,0.044004354,0.0313479715,"BHI_10"
"Peptostreptococcaceae",4,"Mannitol",0.4975,0.5095,NA,0.0313479715,"BHI_10"
"Peptostreptococcaceae",5,"Mannitol",0.5205,0.5095,NA,0.0313479715,"BHI_10"
"Peptostreptococcaceae",6,"Mannitol",0.4965,0.5095,NA,0.0313479715,"BHI_10"
"Peptostreptococcaceae",7,"Mannitol",0.5095,0.5095,NA,0.0313479715,"BHI_10"
"Peptostreptococcaceae",8,"Mannitol",0.5235,0.5095,NA,0.0313479715,"BHI_10"
"Peptostreptococcaceae",2,"Mannose",0.4565,0.5305,NA,0.020076276,"BHI_10"
"Peptostreptococcaceae",3,"Mannose",0.4925,0.5305,0.038599835,0.020076276,"BHI_10"
"Peptostreptococcaceae",4,"Mannose",0.5305,0.5305,NA,0.020076276,"BHI_10"
"Peptostreptococcaceae",5,"Mannose",0.5535,0.5305,NA,0.020076276,"BHI_10"
"Peptostreptococcaceae",6,"Mannose",0.5705,0.5305,0.001552717,0.020076276,"BHI_10"
"Peptostreptococcaceae",7,"Mannose",0.5275,0.5305,NA,0.020076276,"BHI_10"
"Peptostreptococcaceae",8,"Mannose",0.5635,0.5305,NA,0.020076276,"BHI_10"
"Peptostreptococcaceae",2,"Melibiose",0.561,0.561,NA,0.052463249,"BHI_10"
"Peptostreptococcaceae",3,"Melibiose",0.603,0.561,0.068681753,0.052463249,"BHI_10"
"Peptostreptococcaceae",4,"Melibiose",0.47,0.561,0.036244745,0.052463249,"BHI_10"
