Time_h,log_OD,GrowthRate_h-1
39.6416666666667,-1.46756323772207,-0.0046054146677481
39.7358333333333,-1.46973741106517,-0.00346434583701045
39.83,-1.46756323772207,-0.00409086389629578
39.9241666666667,-1.47083631393343,-0.00546224491034414
40.0183333333333,-1.46863850819691,-0.00524964301911085
40.1125,-1.46973741106517,-0.0045116245226159
40.2066666666667,-1.46973741106517,-0.0049360006284302
40.3008333333333,-1.47191158440828,-0.00598914811323198
40.395,-1.47191158440828,-0.00484093183254971
40.4891666666667,-1.47191158440828,-0.00557204647347034
40.5833333333333,-1.47191158440828,-0.0052505629449794
40.6775,-1.47409525424669,-0.00493455866414684
40.7716666666667,-1.47409525424669,-0.00462637555406903
40.8658333333333,-1.47301533896056,-0.00494604702536447
40.96,-1.47407141498054,-0.00643792975887373
41.0541666666667,-1.47517516953282,-0.00611912242512052
41.1483333333333,-1.47517516953282,-0.00527398137521612
41.2425,-1.4762789240851,-0.00570253222769128
41.3366666666667,-1.4762789240851,-0.00569692406086233
41.4308333333333,-1.47958082301868,-0.00571584979413356
41.525,-1.47736352448475,-0.006133239734481
41.6191666666667,-1.47736352448475,-0.00698623613081289
41.7133333333333,-1.47847217375171,-0.00655830161430737
41.8075,-1.4784481248844,-0.00560903163343727
41.9016666666667,-1.48066542341833,-0.005299920889455
41.9961111111111,-1.48175474976057,-0.0062667304050918
42.09,-1.48286833734791,-0.00669561720845847
42.1844444444444,-1.48175474976057,-0.0063816944397618
42.2786111111111,-1.48066542341833,-0.00649300255435625
42.3727777777778,-1.48286833734791,-0.00531977715086316
42.4669444444444,-1.48286833734791,-0.00479158243705699
42.5611111111111,-1.4850712512775,-0.00552446146011421
42.655,-1.4850712512775,-0.00638411263284174
42.7494444444444,-1.48616534492745,-0.00616930295698156
42.8436111111111,-1.4850712512775,-0.00479040469350159
42.9377777777778,-1.4850712512775,-0.00511682413414125
43.0319444444444,-1.4872594385774,-0.00427679134110544
43.1261111111111,-1.48728391502618,-0.00470502254635863
43.2208333333333,-1.48728391502618,-0.00577907455152704
43.3152777777778,-1.48728391502618,-0.00631534678856192
43.4094444444444,-1.48949657877486,-0.00631948856799168
43.5036111111111,-1.48840248512491,-0.0051530745379913
43.5977777777778,-1.48949657877486,-0.00524815010746541
43.6919444444444,-1.49171907904008,-0.00492727882818959
43.7861111111111,-1.49062017617182,-0.0047214302281213
43.8802777777778,-1.49171907904008,-0.00397545085648506
43.9744444444444,-1.49062017617182,-0.00451930944375884
44.0686111111111,-1.49171907904008,-0.00506065386712381
44.1627777777778,-1.49171907904008,-0.00442224826400923
44.2569444444444,-1.49284774912871,-0.00624725743672868
44.3511111111111,-1.49284267643704,-0.00581909183144057
44.4452777777778,-1.49397134652567,-0.00613063178517045
44.5394444444444,-1.49617400394621,-0.00700043964354562
44.6336111111111,-1.49397134652567,-0.00764563376125234
44.7277777777778,-1.49730267403484,-0.00753577027589582
44.8219444444444,-1.49507024939393,-0.00679183851366118
44.9161111111111,-1.49617400394621,-0.00657336476417591
45.0102777777778,-1.49954021737847,-0.00680233503208041
45.1044444444444,-1.49954021737847,-0.00755307221346416
45.1986111111111,-1.49954021737847,-0.00648647108297581
45.2927777777778,-1.49843646282619,-0.00604812857071766
45.3869444444444,-1.50064886664543,-0.00507544664006235
45.4811111111111,-1.50178265543678,-0.00400067108146198
45.5752777777778,-1.50178265543678,-0.00475885890682635
45.6694444444444,-1.50178265543678,-0.00508377205111564
45.7636111111111,-1.50064886664543,-0.00497638455379327
45.8580555555556,-1.50289130470375,-0.0037992250872367
45.9530555555556,-1.50292160957075,-0.00336242874134377
46.0472222222222,-1.50403025883771,-0.00325570615936836
46.1413888888889,-1.50403025883771,-0.0034814499011232
46.2355555555556,-1.50403025883771,-0.00393233178220378
46.3297222222222,-1.50403025883771,-0.00382679880744819
46.4238888888889,-1.50403025883771,-0.00381447624556162
46.5180555555556,-1.50403025883771,-0.00295347591692842
46.6122222222222,-1.50516921297168,-0.0036069499597618
46.7066666666667,-1.50631337972853,-0.00338326790627099
46.8008333333333,-1.50742696731587,-0.0029540749268237
46.895,-1.50628280055902,-0.00284185386477643
46.9891666666667,-1.50516921297168,-0.00240299011410772
47.0833333333333,-1.50742696731587,-0.00139785313969374
47.1775,-1.50628801318191,-0.000568971856833738
47.2716666666667,-1.50631337972853,-0.000447519045227102
47.3658333333333,-1.50742696731587,-0.002431670266759
