Time_h,Mean_OD_Donor_2,Std_OD_Donor_2,Mean_OD_Donor_3,Std_OD_Donor_3,Mean_OD_Donor_4,Std_OD_Donor_4,Mean_OD_Donor_5,Std_OD_Donor_5,Mean_OD_Donor_6,Std_OD_Donor_6,Mean_OD_Donor_7,Std_OD_Donor_7,Mean_OD_Donor_8,Std_OD_Donor_8
11.1041666666667,0.477,0.0095393920141694,0.386333333333333,0.00929157324317758,0.194666666666667,0.0100166528008778,0.474,0.0127671453348037,0.411,0.0112694276695847,0.131333333333333,0.00351188458428425,0.197333333333333,0.00709459888459757
11.2133333333333,0.477333333333333,0.00896288643983245,0.386666666666667,0.0098657657246325,0.198333333333333,0.0105039675043925,0.474333333333333,0.0132035348802255,0.411666666666667,0.0106926766215636,0.132333333333333,0.00351188458428425,0.201333333333333,0.00709459888459759
11.3222222222222,0.477333333333333,0.00896288643983245,0.386333333333333,0.0101159939369957,0.201666666666667,0.0100166528008778,0.474333333333333,0.0132035348802255,0.411666666666667,0.0106926766215636,0.132666666666667,0.00351188458428425,0.205,0.00754983443527076
11.4311111111111,0.476333333333333,0.00896288643983245,0.386,0.0104403065089106,0.205333333333333,0.0105039675043925,0.474333333333333,0.0132035348802255,0.411666666666667,0.0106926766215636,0.133333333333333,0.00351188458428425,0.209,0.00754983443527076
11.54,0.476,0.0095393920141694,0.387,0.0104403065089106,0.209333333333333,0.0105039675043925,0.474333333333333,0.0132035348802255,0.412333333333333,0.0102143689640297,0.134,0.003,0.212333333333333,0.00808290376865477
11.6488888888889,0.475666666666667,0.00929157324317751,0.386333333333333,0.0110151410945722,0.212666666666667,0.0110151410945722,0.474,0.0127671453348037,0.412333333333333,0.0102143689640297,0.134333333333333,0.00351188458428425,0.216333333333333,0.00808290376865477
11.7577777777778,0.476666666666667,0.00838649708360603,0.387333333333333,0.0102143689640297,0.217333333333333,0.0115036226178249,0.474666666666667,0.0133166562369587,0.413666666666667,0.010785793124909,0.135,0.003,0.22,0.00854400374531754
11.8666666666667,0.476,0.0095393920141694,0.387333333333333,0.0110151410945722,0.221333333333333,0.0115036226178249,0.474666666666667,0.0133166562369587,0.414,0.0105830052442584,0.135333333333333,0.00351188458428425,0.225,0.00854400374531754
11.9752777777778,0.476333333333333,0.00896288643983245,0.388,0.0104403065089106,0.225333333333333,0.0115036226178249,0.475333333333333,0.0132035348802255,0.414666666666667,0.010785793124909,0.136,0.003,0.228666666666667,0.0090184995056458
12.0841666666667,0.475666666666667,0.00929157324317751,0.388,0.0104403065089106,0.229666666666667,0.0115036226178249,0.474666666666667,0.0133166562369587,0.414666666666667,0.010785793124909,0.136666666666667,0.00251661147842359,0.233666666666667,0.00862167810425172
12.1933333333333,0.476,0.00871779788708129,0.387666666666667,0.010785793124909,0.234666666666667,0.0120138808606267,0.474333333333333,0.0132035348802255,0.414333333333333,0.0111504857891185,0.137,0.003,0.237666666666667,0.0090184995056458
12.3022222222222,0.475333333333333,0.00896288643983245,0.388,0.0113578166916006,0.238333333333333,0.0125033328890074,0.474666666666667,0.0133166562369587,0.415,0.0113578166916006,0.138,0.003,0.242333333333333,0.00907377172587746
